,path,file_name,file_size_Mb,last_access,last_modified,created_on
20190504_HER3_1mininterval__Blot1_PV_10.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_10.tif,3146.521,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_11.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_11.tif,3146.521,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_12.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_12.tif,3146.521,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_13.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_13.tif,3146.521,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_14.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_14.tif,3146.521,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_15.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_15.tif,3146.521,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_16.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_16.tif,3146.521,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_17.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_17.tif,3146.521,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_18.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_18.tif,3146.521,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_18tif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_18tif.alz,0.062,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_18tif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_18tif.img,3145.728,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_18tif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_18tif.inf,0.189,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_3.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_3.tif,3146.519,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_4.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_4.tif,3146.519,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_5.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_5.tif,3146.519,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_6.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_6.tif,3146.519,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_7.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_7.tif,3146.519,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_8.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_8.tif,3146.519,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1mininterval__Blot1_PV_9.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1mininterval__Blot1_PV_9.tif,3146.519,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1min__Blot1_PV_7_1.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1min__Blot1_PV_7_1.tif,3146.513,04 May 2019,21 Sep 2020,21 Sep 2020
20190504_HER3_1min__Blot1_PV_7_2.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190504_HER3_Blot1_PV,20190504_HER3_1min__Blot1_PV_7_2.tif,3146.513,04 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1-60sec_Ladder_Blot1_PV.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1-60sec_Ladder_Blot1_PV.tif,3146.591,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1-60sec_Ladder_Blot1_PVtif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1-60sec_Ladder_Blot1_PVtif.alz,0.062,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1-60sec_Ladder_Blot1_PVtif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1-60sec_Ladder_Blot1_PVtif.img,3145.728,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1-60sec_Ladder_Blot1_PVtif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1-60sec_Ladder_Blot1_PVtif.inf,0.222,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_10.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_10.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_11.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_11.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_12.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_12.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_13.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_13.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_14.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_14.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_15.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_15.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_16.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_16.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_17.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_17.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18+Ladder.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18+Ladder.tif,3154.094,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18+Laddertif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18+Laddertif.alz,0.062,06 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18+Laddertif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18+Laddertif.img,3145.728,06 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18+Laddertif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18+Laddertif.inf,0.222,06 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18tif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18tif.alz,0.062,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18tif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18tif.img,3145.728,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18tif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18tif.inf,0.215,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18_Ladder.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18_Ladder.tif,4726.976,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18_Laddertif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18_Laddertif.alz,0.062,08 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18_Laddertif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18_Laddertif.img,1572.864,08 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18_Laddertif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_18_Laddertif.inf,0.221,08 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_19.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_19.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_4.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_4.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_5.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_5.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_6.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_6.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_7.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_7.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_8.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_8.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_9.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_E-Cad_Blot1_PV,20190505_E-Cad_1min_Blot1_PV_9.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18_Laddertif.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_E-Cad_1min_Blot1_PV_18_Laddertif.tif,4726.976,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18_Laddertiftif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_E-Cad_1min_Blot1_PV_18_Laddertiftif.alz,0.062,06 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18_Laddertiftif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_E-Cad_1min_Blot1_PV_18_Laddertiftif.img,1572.864,06 May 2019,21 Sep 2020,21 Sep 2020
20190505_E-Cad_1min_Blot1_PV_18_Laddertiftif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_E-Cad_1min_Blot1_PV_18_Laddertiftif.inf,0.224,06 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1-60sec_Ladder_Blot2_PV.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1-60sec_Ladder_Blot2_PV.tif,3146.591,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1-60sec_Ladder_Blot2_PVtif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1-60sec_Ladder_Blot2_PVtif.alz,0.062,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1-60sec_Ladder_Blot2_PVtif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1-60sec_Ladder_Blot2_PVtif.img,3145.728,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1-60sec_Ladder_Blot2_PVtif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1-60sec_Ladder_Blot2_PVtif.inf,0.222,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_1.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_1.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_10.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_10.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_11.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_11.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_12.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_12.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_13.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_13.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_14.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_14.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_15.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_15.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_16+Ladder.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_16+Ladder.tif,4726.976,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_16.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_16.tif,3146.547,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_16tif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_16tif.alz,0.062,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_16tif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_16tif.img,3145.728,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_16tif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_16tif.inf,0.215,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_2.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_2.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_3.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_3.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_4.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_4.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_5.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_5.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_6.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_6.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_7.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_7.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_8.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_8.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
20190505_N-Cad_1min_Blot2_PV_9.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190502_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_EMT_2_PV\20190505_N-Cad_Blot2_PV,20190505_N-Cad_1min_Blot2_PV_9.tif,3146.545,05 May 2019,21 Sep 2020,21 Sep 2020
