,path,file_name,file_size_Mb,last_access,last_modified,created_on
YAP _30 S INCREMENT_3.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_3.tif,3146.511,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_4.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_4.tif,3146.511,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_5.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_5.tif,3146.511,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_6.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_6.tif,3146.511,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_7.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_7.tif,3146.511,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_8.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_8.tif,3146.511,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_9.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_9.tif,3146.511,28 Feb 2020,21 Sep 2020,21 Sep 2020
10 MIN EXPOSURE.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN,10 MIN EXPOSURE.tif,3146.502,28 Feb 2020,21 Sep 2020,21 Sep 2020
2 MIN EXPOSURE,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN,2 MIN EXPOSURE,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200229_3 MIN.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN,20200229_3 MIN.tif,3146.496,29 Feb 2020,21 Sep 2020,21 Sep 2020
20200229_7 MIN.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN,20200229_7 MIN.tif,3146.496,29 Feb 2020,21 Sep 2020,21 Sep 2020
20200229_LADDER.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN,20200229_LADDER.tif,3146.535,29 Feb 2020,21 Sep 2020,21 Sep 2020
INCREMENT 30 SEC,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN,INCREMENT 30 SEC,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200228_2032.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\2 MIN EXPOSURE,20200228_2032.tif,3146.51,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_1.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_1.tif,3146.515,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_10.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_10.tif,3146.517,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_11.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_11.tif,3146.517,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_12.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_12.tif,3146.517,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_13.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_13.tif,3146.517,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_14.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_14.tif,3146.517,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_15.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_15.tif,3146.517,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_16.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_16.tif,3146.517,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_2.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_2.tif,3146.515,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_3.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_3.tif,3146.515,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_4.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_4.tif,3146.515,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_5.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_5.tif,3146.515,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_6.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_6.tif,3146.515,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_7.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_7.tif,3146.515,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_8.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_8.tif,3146.515,28 Feb 2020,21 Sep 2020,21 Sep 2020
16 IMAGES_9.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\INCREMENT 30 SEC,16 IMAGES_9.tif,3146.515,28 Feb 2020,21 Sep 2020,21 Sep 2020
FootFall At PCCM per year.docx,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables,FootFall At PCCM per year.docx,18.595,28 Feb 2020,21 Sep 2020,21 Sep 2020
footfall updated.docx,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables,footfall updated.docx,15.106,03 Mar 2020,21 Sep 2020,21 Sep 2020
patient master list,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables,patient master list,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
Radiology data,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables,Radiology data,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
~$otFall At PCCM per year.docx,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables,~$otFall At PCCM per year.docx,0.162,28 Feb 2020,21 Sep 2020,21 Sep 2020
2019 radioligy.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables\Radiology data,2019 radioligy.xlsx,22732.393,17 Mar 2020,21 Sep 2020,21 Sep 2020
2020_02_07_RadiologyData_2017_Roli.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables\Radiology data,2020_02_07_RadiologyData_2017_Roli.xlsx,110039.344,07 Feb 2020,21 Sep 2020,21 Sep 2020
