,path,file_name,file_size_Mb,last_access,last_modified,created_on
20190508_rutvi_blot1_GFP_10_sec_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190508_Rutvi_Blot1_GFP,20190508_rutvi_blot1_GFP_10_sec_8.tif,3146.538,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot1_GFP_10_sec_9.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190508_Rutvi_Blot1_GFP,20190508_rutvi_blot1_GFP_10_sec_9.tif,3146.538,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot1_GFP_10_sec_ladder.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190508_Rutvi_Blot1_GFP,20190508_rutvi_blot1_GFP_10_sec_ladder.tif,3154.094,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot1_GFP_ladder.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190508_Rutvi_Blot1_GFP,20190508_rutvi_blot1_GFP_ladder.tif,3146.573,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot1_GFP_laddertif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190508_Rutvi_Blot1_GFP,20190508_rutvi_blot1_GFP_laddertif.alz,0.062,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot1_GFP_laddertif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190508_Rutvi_Blot1_GFP,20190508_rutvi_blot1_GFP_laddertif.img,3145.728,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot1_GFP_laddertif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190508_Rutvi_Blot1_GFP,20190508_rutvi_blot1_GFP_laddertif.inf,0.204,08 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_1_min_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_1_min_1.tif,3146.53,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_1_min_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_1_min_2.tif,3146.53,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_1_min_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_1_min_3.tif,3146.53,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_1_min_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_1_min_4.tif,3146.53,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_1_min_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_1_min_5.tif,3146.53,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_1_min_5tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_1_min_5tif.alz,0.062,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_1_min_5tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_1_min_5tif.img,3145.728,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_1_min_5tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_1_min_5tif.inf,0.199,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_ladder.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_ladder.tif,3146.567,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_laddertif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_laddertif.alz,0.062,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_laddertif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_laddertif.img,3145.728,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot1_YAP_laddertif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot1\20190509_Rutvi_Blot1_YAP,20190509_blot1_YAP_laddertif.inf,0.198,09 May 2019,21 Sep 2020,21 Sep 2020
20190507_Rutvi_Blot2_Fibronectin,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2,20190507_Rutvi_Blot2_Fibronectin,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190508_Rutvi_Blot2_Vimentin,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2,20190508_Rutvi_Blot2_Vimentin,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190509_Rutvi_Blot2_E-cad,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2,20190509_Rutvi_Blot2_E-cad,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190510_Rutvi_Blot2_YAP,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2,20190510_Rutvi_Blot2_YAP,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190511_Rutvi_Blot2_GAPDH,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2,20190511_Rutvi_Blot2_GAPDH,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_1.tif,3146.546,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_10.tif,3146.548,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_2.tif,3146.546,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_3.tif,3146.546,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_4.tif,3146.546,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_5.tif,3146.546,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_6.tif,3146.546,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_7.tif,3146.546,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_8.tif,3146.546,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_1_min_9.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_1_min_9.tif,3146.546,07 May 2019,21 Sep 2020,21 Sep 2020
20190507_blot2_fibronectin_ladder.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190507_Rutvi_Blot2_Fibronectin,20190507_blot2_fibronectin_ladder.tif,3146.583,07 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_1_min_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_1_min_1.tif,3146.537,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_1_min_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_1_min_2.tif,3146.537,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_1_min_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_1_min_3.tif,3146.537,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_1_min_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_1_min_4.tif,3146.537,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_1_min_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_1_min_5.tif,3146.537,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_1_min_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_1_min_6.tif,3146.537,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_1_min_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_1_min_7.tif,3146.537,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_1_min_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_1_min_8.tif,3146.537,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_vimentin_1_min_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_vimentin_1_min_1.tif,3146.546,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_vimentin_1_min_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_vimentin_1_min_2.tif,3146.546,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_vimentin_1_min_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_vimentin_1_min_3.tif,3146.546,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_vimentin_1_min_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_vimentin_1_min_4.tif,3146.546,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_vimentin_1_min_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_vimentin_1_min_5.tif,3146.546,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_vimentin_1_min_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_vimentin_1_min_6.tif,3146.546,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_vimentin_1_min_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_vimentin_1_min_7.tif,3146.546,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_vimentin_1_min_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_vimentin_1_min_8.tif,3146.546,08 May 2019,21 Sep 2020,21 Sep 2020
20190508_rutvi_blot2_vimentin_ladder.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190508_Rutvi_Blot2_Vimentin,20190508_rutvi_blot2_vimentin_ladder.tif,3146.583,08 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_1.tif,3146.534,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_10.tif,3146.536,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_2.tif,3146.534,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_3.tif,3146.534,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_4.tif,3146.534,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_5.tif,3146.534,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_6.tif,3146.534,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_7.tif,3146.534,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_8.tif,3146.534,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_1_min_9.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_1_min_9.tif,3146.534,09 May 2019,21 Sep 2020,21 Sep 2020
20190509_blot2_E-cad_ladder.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190509_Rutvi_Blot2_E-cad,20190509_blot2_E-cad_ladder.tif,3146.571,09 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_1.tif,3146.53,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_10.tif,3146.532,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_11.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_11.tif,3146.532,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_12.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_12.tif,3146.532,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_13.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_13.tif,3146.532,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_14.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_14.tif,3146.532,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_15.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_15.tif,3146.532,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_2.tif,3146.53,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_3.tif,3146.53,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_4.tif,3146.53,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_5.tif,3146.53,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_6.tif,3146.53,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_7.tif,3146.53,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_8.tif,3146.53,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_1_min_9.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_1_min_9.tif,3146.53,10 May 2019,21 Sep 2020,21 Sep 2020
20190510_blot2_YAP_ladder.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190510_Rutvi_Blot2_YAP,20190510_blot2_YAP_ladder.tif,3146.567,10 May 2019,21 Sep 2020,21 Sep 2020
20190511_blot2_GAPDH_1_min_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190511_Rutvi_Blot2_GAPDH,20190511_blot2_GAPDH_1_min_1.tif,3146.534,11 May 2019,21 Sep 2020,21 Sep 2020
20190511_blot2_GAPDH_1_min_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190511_Rutvi_Blot2_GAPDH,20190511_blot2_GAPDH_1_min_10.tif,3146.536,11 May 2019,21 Sep 2020,21 Sep 2020
20190511_blot2_GAPDH_1_min_11.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190511_Rutvi_Blot2_GAPDH,20190511_blot2_GAPDH_1_min_11.tif,3146.536,11 May 2019,21 Sep 2020,21 Sep 2020
20190511_blot2_GAPDH_1_min_12.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190511_Rutvi_Blot2_GAPDH,20190511_blot2_GAPDH_1_min_12.tif,3146.536,11 May 2019,21 Sep 2020,21 Sep 2020
20190511_blot2_GAPDH_1_min_13.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190511_Rutvi_Blot2_GAPDH,20190511_blot2_GAPDH_1_min_13.tif,3146.536,11 May 2019,21 Sep 2020,21 Sep 2020
20190511_blot2_GAPDH_1_min_14.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190511_Rutvi_Blot2_GAPDH,20190511_blot2_GAPDH_1_min_14.tif,3146.536,11 May 2019,21 Sep 2020,21 Sep 2020
20190511_blot2_GAPDH_1_min_15.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190511_Rutvi_Blot2_GAPDH,20190511_blot2_GAPDH_1_min_15.tif,3146.536,11 May 2019,21 Sep 2020,21 Sep 2020
20190511_blot2_GAPDH_1_min_15tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190507_Rutvi_Blot2\20190511_Rutvi_Blot2_GAPDH,20190511_blot2_GAPDH_1_min_15tif.alz,0.062,11 May 2019,21 Sep 2020,21 Sep 2020
